,File_Name,Content,Category,Complete_Filename
1963,140.txt,"                        Players sought for $1m prize
0  UK gamers are getting a chance to take part in...
1  The Four-Kings clan is staging a Pop Idol type...
2  UK gamers have until 12 November to register t...
3  The event will be filmed and the final cut mad...",tech,140.txt-tech
1964,141.txt,"                     US top of supercomputing charts
0  The US has pushed Japan off the top of the sup...
1  It is being assembled for the Lawrence Livermo...
2  It is announced every six months and is worked...
3  Once completed in 2005, Blue Gene/L will be mo...
4  In second place was Silicon Graphics' Columbia...
5  Since the first supercomputer, the Cray-1, was...",tech,141.txt-tech
1965,142.txt,"                 Text messages aid disaster recovery
0  Text messaging technology was a valuable commu...
1  The messages can get through even when the cel...
2  And that's when Mr Senanayake started to wonde...
3  ""In every rural community, there's at least on...
4  Mr Rampersad and others had actually been thin...
5  In only 72 hours, he found Dan Lane, a text me...
6  Clark Boyd is technology correspondent for The...",tech,142.txt-tech
1966,143.txt,"                     Putting a face to 'Big Brother'
0  Literally putting a face on technology could b...
1  Imagine a surveillance system that also presen...
2  One such avatar is Jeremiah. It is a virtual m...
3  His creator, Richard Bowden, lecturer at the C...
4  The research comes at a time when people are h...
5  Experts say a much more natural way to interac...",tech,143.txt-tech
1967,144.txt,"                    Football Manager scores big time
0  For the past decade or so the virtual football...
1  However, last year was the final time that dev...
2  A game like FM2005 could blind you with statis...
3  You begin by picking the nations and leagues y...
4  However, there have been a lot of changes unde...
5  With a game that is so complex and so open-end...
6  Football Manager 2005 out now for the PC and t...",tech,144.txt-tech
1968,145.txt,"                    Musicians 'upbeat' about the net
0  Musicians are embracing the internet as a way ...
1  The study by US researchers, Pew Internet, sug...
2  For part of the study, Pew Internet conducted ...
3  They ranged from full-time, successful musicia...
4  Perhaps surprisingly, opinions about online fi...
5  Through the Recording Industry Association of ...",tech,145.txt-tech
1969,146.txt,"                       Broadband takes on TV viewing
0  The number of Europeans with broadband has exp...
1  Just over 54 million people are hooked up to t...
2  The report by Nielsen/NetRatings found that th...
3  The biggest jump was in Italy, where it rose b...
4  The ability to browse web pages at high speed,...
5  A study by analysts Jupiter Research suggested...",tech,146.txt-tech
1970,147.txt,"                        Freeze on anti-spam campaign
0  A campaign by Lycos Europe to target spam-rela...
1  Earlier this week the company released a scree...
2  Lycos Europe's ""Make love not spam"" campaign w...
3  Monitoring firm Netcraft analysed response tim...
4  The downing of the sites could dent Lycos clai...",tech,147.txt-tech
1971,148.txt,"                    ITunes user sues Apple over iPod
0  A user of Apple's iTunes music service is suin...
1  He says Apple is breaking anti-competition law...
2  ""Apple has turned an open and interactive stan...
3  More than 200 million songs have been sold by ...",tech,148.txt-tech
1972,149.txt,"                     Microsoft gets the blogging bug
0  Software giant Microsoft is taking the plunge ...
1  It is launching a test service to allow people...
2  MSN Spaces is free to anyone with a Hotmail or...",tech,149.txt-tech
1973,150.txt,"                       Broadband fuels online change
0  Fast web access is encouraging more people to ...
1  A quarter of broadband users in Britain regula...
2  The Demos report looked at the impact of broad...
3  More significantly, argues the report, broadba...",tech,150.txt-tech
1974,151.txt,"                   'Blog' picked as word of the year
0  The term ""blog"" has been chosen as the top wor...
1  Merriam-Webster said ""blog"" headed the list of...
2  Merriam-Webster defines a blog as: ""a Web site...
3  Merriam-Webster said ""blog"" was the word that ...
4  Blogs come in many different forms. Many act a...
5  This is despite the fact that the number of pe...",tech,151.txt-tech
1975,152.txt,"                    New Year's texting breaks record
0  A mobile phone was as essential to the recent ...
1  Between midnight on 31 December and midnight o...
2  Wishing a Happy New Year to friends and family...
3  Anyone in need of a bit of January cheer now t...",tech,152.txt-tech
1976,153.txt,"                             DS aims to touch gamers
0  The mobile gaming industry is set to explode i...
1  The first striking thing about the DS is how r...
2  The Japanese gaming giant hopes the DS will ma...
3  Nintendo first launched its GameBoy console in...
4  The game can be controlled by using the suppli...",tech,153.txt-tech
1977,154.txt,"                   No half measures with Half-Life 2
0  Could Half-Life 2 possibly live up to the hype...
1  Fortunately, it doesn't merely live up to its ...
2  You are herded around like a prisoner and have...
3  Whereas the highly impressive Doom III felt li...
4  Considering its sophistication, the game runs ...
5  Virtually anything not nailed to the floor can...
6  The game does have a couple of problems. First...
7  A lot of things are meticulously choreographed...
8                  Half-Life 2 is out now for the PC",tech,154.txt-tech
1978,155.txt,"                    Games win for Blu-ray DVD format
0  The next-generation DVD format Blu-ray is winn...
1  Blu-ray, backed by 100 firms including Sony, i...
2  ""As we move from standard definition video ima...
3  But the support from Vivendi and Electronics A...
4  Gaming is a $20 billion industry worldwide, so...
5  He added: ""The focus for games moving forward ...
6  ""Gaming companies really like to focus on crea...",tech,155.txt-tech
1979,156.txt,"                     File-swappers ready new network
0  Legal attacks on websites that help people swa...
1  One site behind the success of the BitTorrent ...
2  In late December movie studios launched a lega...
3  Now the man behind suprnova.org, who goes by t...
4  Users of the Exeem system will be able to rate...
5  Dr Johan Pouwelse, a researcher at the Delft U...",tech,156.txt-tech
1980,157.txt,"                     Online games play with politics
0  After bubbling under for some time, online gam...
1  The US presidential election provided a showca...
2  The phenomenon has astonished the forefathers ...
3  ""When I started researching political games at...
4  The ability of games to simulate reality makes...
5  ""Video games generate strong reactions mainly ...
6  But experts estimate it will still take at lea...
7  This is hardly surprising, compared to other f...",tech,157.txt-tech
1981,158.txt,"                     Broadband challenges TV viewing
0  The number of Europeans with broadband has exp...
1  Just over 54 million people are hooked up to t...
2  The report by Nielsen/NetRatings found that th...
3  The biggest jump was in Italy, where it rose b...
4  The ability to browse web pages at high speed,...
5  A study by analysts Jupiter Research suggested...",tech,158.txt-tech
1982,159.txt,"                        Freeze on anti-spam campaign
0  A campaign by Lycos Europe to target spam-rela...
1  Earlier this week the company released a scree...
2  Lycos Europe's ""Make love not spam"" campaign w...
3  Monitoring firm Netcraft analysed response tim...
4  The downing of the sites could dent Lycos clai...",tech,159.txt-tech
